Captura,Web,Evento,Titulo,Categoria,Novedad,Ubicación,Localidad,Precio,Descuento,Fechas,Fecha_inicio,Fecha_fin,Duracion,Idioma,Publico,Puntuación,Valoración,Opiniones
07/04/2019 17:02,Atrapalo,musica,"Vents de Broadway by Púrpura Pansa, en concierto",Conciertos,,Teatre Talia,Valencia,15,,,2019/06/13,2019/06/13,90 minutos,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musica,Xarim Aresté - 57º Festival Porta Ferrada,Conciertos,,Teatre Auditori Narcís Masferrer,Sant Feliu de Guixols,15,,,2019/07/28,2019/07/28,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musica,¿Por qué es especial? - Bach concierto Brandeburgo,Clásica,,Teatro Nuevo Apolo,Madrid,15,,,2019/05/05,2019/05/05,75 minutos,Español,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musica,¿Por qué es especial? - Tchaikovsky Sinfonía nº 4,Clásica,,Teatro Nuevo Apolo,Madrid,15,,,2019/06/02,2019/06/02,75 minutos,Español,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musica,"Álvaro Soler - Mar de Colores European Tour 2019, en Madrid",Conciertos,,WiZInk Center,Madrid,30,,,2019/05/26,2019/05/26,90 minutos,Español,Adultos,,,
07/04/2019 17:02,Atrapalo,musica,Ólafur Arnalds - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,36,,,2019/07/19,2019/07/19,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque Warner Madrid,Atracciones,,Parque Warner Madrid,San Martín de la Vega,"26,90",19,12 abr al 30 dic,2019/04/12,2019/12/30,1 día,Español,Para todas las edades,7.5,Bueno,1811 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Oceanogràfic de València,Acuarios,,Ciutat de les Arts i les Ciències,Valencia,"19,47",,08 abr al 31 dic,2019/04/08,2019/12/31,Desde un mínimo de 3 horas hasta todo un día,Español,Para todas las edades,6.9,Correcto,101 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Dinópolis en Teruel - Entrada única,Atracciones,,Dinópolis,Teruel,22,,13 abr al 29 dic,2019/04/13,2019/12/29,1 día,Español,Para todas las edades,7.9,Bueno,66 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque de Atracciones de Madrid,Atracciones,,Parque de Atracciones de Madrid,Madrid,"27,60","9,20",12 abr al 30 dic,2019/04/12,2019/12/30,1 día,Español,Para todas las edades,7.1,Bueno,439 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,"PortAventura World 2019 - Combinada: 2 días, 2 parques",Atracciones,,PortAventura,Vila-seca,53,8,,,,NA,,Para todas las edades,7.8,Bueno,509 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque de la Naturaleza de Cabárceno,Zoológicos,,Parque de la Naturaleza de Cabárceno,Obregón,17,,08 abr al 31 mar,2019/04/08,2020/03/31,NA,,Para todas las edades,8.2,Muy bueno,58 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque de Atracciones Tibidabo,Atracciones,,Parque de Atracciones Tibidabo,Barcelona,"10,30",,,,,NA,,Para todas las edades,8.3,Muy bueno,8 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,L'Aquàrium de Barcelona,Acuarios,,L´Aquàrium de Barcelona,Barcelona,16,,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,5.8,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Teleférico de Fuente Dé,Más,,Teleférico de Fuente Dé,Fuente Dé,11,,09 abr al 30 dic,2019/04/09,2019/12/30,NA,,Para todas las edades,7.2,Bueno,57 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Zoo Aquarium de Madrid,Zoológicos,,Zoo Aquarium de Madrid,Madrid,"19,30",,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,7.9,Bueno,757 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Oasys Parque Temático Desierto de Tabernas,Atracciones,,Oasys Parque Temático,Tabernas,"13,60",,13 abr al 29 dic,2019/04/13,2019/12/29,NA,,Para todas las edades,7.9,Bueno,157 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque de aventura y diversión Sendaviva,Zoológicos,,Sendaviva,Arguedas,18,3,13 abr al 10 nov,2019/04/13,2019/11/10,NA,,Para todas las edades,8.3,Muy bueno,27 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Acuario de Zaragoza,Acuarios,,Acuario de Zaragoza,Zaragoza,"3,60","0,40",08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,8.5,Excelente,5 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Bioparc Valencia,Zoológicos,,"El Parque de Cabecera, Bioparc Valencia",Valencia,18,,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,8.0,Muy bueno,109 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Isla Mágica,Acuáticos,,Isla Mágica,Sevilla,22,1,20 abr al 03 nov,2019/04/20,2019/11/03,NA,,Para todas las edades,7.5,Bueno,493 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Catalunya en Miniatura,Atracciones,,Catalunya en Miniatura,Torrelles de Llobregat,"11,50",2,09 abr al 31 dic,2019/04/09,2019/12/31,90 minutos aprox.,,Para todas las edades,7.5,Bueno,13 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Terra Natura Benidorm,Zoológicos,,Terra Natura Benidorm,Benidorm,21,5,08 abr al 31 dic,2019/04/08,2019/12/31,5 ó 6 horas como mínimo (recomendado),Español,Para todas las edades,7.0,Bueno,58 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Terra Natura Murcia,Zoológicos,,Terra Natura Murcia,Espinardo,11,,08 abr al 17 sep,2019/04/08,2019/09/17,Sin límite (dentro del horario de apertura),,Para todas las edades,7.0,Bueno,33 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Faunia: el parque de la naturaleza,Zoológicos,,Faunia,Madrid,"21,45",,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,7.0,Bueno,25 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Entradas individuales PortAventura World 2019,Atracciones,,PortAventura,Vila-seca,18,1,,,,NA,,Para todas las edades,7.8,Bueno,509 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Mariposario de Benalmádena - Butterfly Park,Zoológicos,,Mariposario de Benalmadena-Butterfly Park ,Benalmádena,"7,50",1,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,8.6,Excelente,9 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Acuario de Gijón,Acuarios,,Acuario de Gijón,Gijón,"7,50",,08 abr al 31 dic,2019/04/08,2019/12/31,1 hora y 30 minutos,,Para todas las edades,7.2,Bueno,22 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Sea Life Benalmádena,Acuarios,,Sea Life Benalmádena,Benalmádena,10,"3,50",09 abr al 31 dic,2019/04/09,2019/12/31,entre 60 y 90 minutos,Español,Para todas las edades,7.1,Bueno,7 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Acuario de Sevilla,Acuarios,,Acuario de Sevilla,Sevilla,9,,08 abr al 31 dic,2019/04/08,2019/12/31,90 minutos aprox.,"Español, Inglés",Para todas las edades,7.2,Bueno,45 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Aqua Natura Benidorm,Acuáticos,,Aqua Natura Benidorm,Benidorm,21,5,26 abr al 31 oct,2019/04/26,2019/10/31,5 ó 6 horas como mínimo (recomendado),Español,Para todas las edades,6.9,Correcto,15 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Aquadiver,Acuáticos,,Aquadiver,Castell-Platja d'Aro,20,,10 jun al 11 sep,2019/06/10,2019/09/11,NA,,Para todas las edades,5.3,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Aqualand Costa Adeje,Acuáticos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,12,,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Aqualandia,Acuáticos,,Mundomar,Benidorm,26,3,25 may al 29 sep,2019/05/25,2019/09/29,NA,,Para todas las edades,8.5,Excelente,19 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Bioparc Fuengirola: naturaleza en abierto,Zoológicos,,Bioparc Fuengirola,Fuengirola,"14,50",1,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,8.5,Excelente,6 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Dinópolis en Teruel - Entrada Centros,Atracciones,,Dinópolis,Teruel,"5,50",,13 abr al 29 dic,2019/04/13,2019/12/29,1 día,Español,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Fort Bravo / Texas Hollywood,Atracciones,,Fort Bravo / Texas Hollywood,Tabernas,"9,90",,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,7.6,Bueno,4 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Katmandu Park,Atracciones,,Katmandu Park,Magalluf,15,,08 abr al 31 mar,2019/04/08,2020/03/31,1 día,Español,Para todas las edades,7.5,Bueno,2 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Loro Parque,Zoológicos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,7,,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,7.5,Bueno,6 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Loro Parque Diamond Tour,Zoológicos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,23,,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Mundomar: paraíso de la naturaleza,Acuarios,,Mundomar,Benidorm,25,6,08 abr al 02 nov,2019/04/08,2019/11/02,NA,,Para todas las edades,7.8,Bueno,10 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Oasis Park Fuerteventura,Zoológicos,,Oasis Park Fuerteventura,La Lajita,12,,08 abr al 30 abr,2019/04/08,2019/04/30,6 horas aprox.,,Para todas las edades,6.2,Correcto,4 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Palma Aquarium,Acuarios,,Palma Aquarium,Palma de Mallorca,14,,,,,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque del Drago,Más,,Parque del Drago,Icod de los Vinos,"2,50",,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Parque zoológico y botánico Jungle Park,Zoológicos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,"10,50",,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Pirámides de Güímar,Más,,Pirámides de Güímar S.A.U.,Guimar,"6,50",,08 abr al 31 dic,2019/04/08,2019/12/31,entre 1 y 4 horas,Español,Para todas las edades,7.5,Bueno,1 opinión
07/04/2019 17:02,Atrapalo,parques-tematicos,"PortAventura World 2019 - Combinada Verano: 3 días, 3 parques",Atracciones,,PortAventura,Vila-seca,74,9,,,,NA,,Para todas las edades,7.8,Bueno,509 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,"PortAventura World 2019 - Combinada Verano: 4 días, 3 parques",Atracciones,,PortAventura,Vila-seca,95,,,,,NA,,Para todas las edades,10,Extraordinario,2 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,"PortAventura World 2019 - Combinada: 1 día, 2 parques ",Atracciones,,PortAventura,Vila-seca,48,2,,,,NA,,Para todas las edades,7.8,Bueno,509 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Selwo Aventura,Zoológicos,,Selwo Aventura,Estepona,"16,20",,08 abr al 06 ene,2019/04/08,2020/01/06,1 día,Español,Para todas las edades,3.9,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Selwo Marina,Zoológicos,,Selwo Marina,Benalmádena,"13,90",,09 abr al 06 ene,2019/04/09,2020/01/06,1 dia,,Para todas las edades,3.9,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Siam Park,Acuáticos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,"13,50",,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Teleférico de Benalmádena,Más,,Teleférico de Benalmádena ,Benalmádena,"10,35",,08 abr al 30 nov,2019/04/08,2019/11/30,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Teleférico de Montjuïc,Más,,Telefèric de Montjuïc,Barcelona,"9,20",,,,,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Teleférico del Teide al atardecer,Más,,Teleférico del Pico del Teide,La Orotava,35,,12 abr al 30 abr,2019/04/12,2019/04/30,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,parques-tematicos,Terra Mítica,Atracciones,,Terra Mítica,Benidorm,25,3,13 abr al 03 nov,2019/04/13,2019/11/03,1 día,Español,Para todas las edades,7.1,Bueno,138 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Tibidabo - Panorámico,Atracciones,,Parque de Atracciones Tibidabo,Barcelona,"7,80",,,,,NA,,Para todas las edades,3.8,,
07/04/2019 17:02,Atrapalo,parques-tematicos,"Top ventas - entrada combinada: 3 días, 2 parques en PortAventura",Atracciones,,PortAventura,Vila-seca,71,8,,,,NA,,Para todas las edades,7.8,Bueno,509 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Twin Siam Park + Loro Parque,Acuáticos,,A consultar en texto (Santa Cruz de Tenerife),Santa Cruz de Tenerife,14,,08 abr al 06 jun,2019/04/08,2019/06/06,NA,,Para todas las edades,9.7,Extraordinario,2 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Water World,Acuáticos,,Water World,Lloret de Mar,20,,20 may al 22 sep,2019/05/20,2019/09/22,NA,,Para todas las edades,6.7,Correcto,13 opiniones
07/04/2019 17:02,Atrapalo,parques-tematicos,Zoo de Santillana del Mar,Zoológicos,,Zoo de Santillana del Mar,Santillana del Mar,12,,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Para todas las edades,2.5,,
07/04/2019 17:02,Atrapalo,musicales,"Forever King of Pop - Michael Jackson, en Barcelona",Musicales,,Teatre Coliseum,Barcelona,25,,03 may al 23 jun,2019/05/03,2019/06/23,2 horas y 10 minutos,Español,Para todas las edades,8.8,Excelente,850 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Flashdance, el musical en Barcelona",Musicales,,Teatre Tívoli,Barcelona,24,,07 abr al 21 abr,2019/04/07,2019/04/21,150 minutos,Español,Para todas las edades,7.2,Bueno,329 opiniones
07/04/2019 17:02,Atrapalo,musicales,El Rey León,Musicales,,Teatro Lope de Vega,Madrid,24,,01 may al 15 sep,2019/05/01,2019/09/15,2 horas y 45 minutos con descanso.,Castellano,Para todas las edades,8.9,Excelente,6255 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Billy Elliot, El Musical en Madrid",Musicales,,Nuevo Teatro Alcalá,Madrid,"48,50","16,22",07 abr al 13 oct,2019/04/07,2019/10/13,2 horas 30 minutos más entreacto,Español,Para todas las edades,8.8,Excelente,966 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Anastasia, el musical - Madrid",Musicales,,Teatro Coliseum (Madrid),Madrid,23,,09 abr al 14 jul,2019/04/09,2019/07/14,2 horas y 25 minutos con 20 minutos de descanso,,Familiar,9.6,Extraordinario,528 opiniones
07/04/2019 17:02,Atrapalo,musicales,La llamada,Musicales,,Teatro Lara,Madrid,7,,07 abr al 29 sep,2019/04/07,2019/09/29,120 minutos,Español,Adultos,8.6,Excelente,3470 opiniones
07/04/2019 17:02,Atrapalo,musicales,West Side Story,Musicales,,Teatro Calderón,Madrid,"31,18","10,39",07 abr al 02 jun,2019/04/07,2019/06/02,2 horas y 25 minutos más entreacto,Castellano,Adultos,8.9,Excelente,236 opiniones
07/04/2019 17:02,Atrapalo,musicales,"El Médico, el musical",Musicales,,Teatro Nuevo Apolo,Madrid,"19,20","4,80",10 abr al 16 jun,2019/04/10,2019/06/16,3 horas (con 15 minutos de descanso incluidos),Español,Para todas las edades,9.2,Extraordinario,586 opiniones
07/04/2019 17:02,Atrapalo,musicales,Rent,Musicales,,Teatre Condal,Barcelona,21,7,07 abr al 26 may,2019/04/07,2019/05/26,150 minutos,Castellano,Adultos,8.7,Excelente,12 opiniones
07/04/2019 17:02,Atrapalo,musicales,33 El Musical,Musicales,,IFEMA - Feria de Madrid ,Madrid,"22,50",,07 abr al 12 may,2019/04/07,2019/05/12,180 minutos (dos actos),Castellano,Para todas las edades,9.5,Extraordinario,324 opiniones
07/04/2019 17:02,Atrapalo,musicales,"La princesa Anastasia, el musical",Musicales,,Aquitània Teatre,Barcelona,16,4,07 abr al 28 abr,2019/04/07,2019/04/28,90 min,Español,Para todas las edades,8.7,Excelente,23 opiniones
07/04/2019 17:02,Atrapalo,musicales,The Primitals - Yllana,Musicales,,Teatro Alfil,Madrid,17,7,09 abr al 16 abr,2019/04/09,2019/04/16,90 minutos,Español,Adultos,9.4,Extraordinario,715 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Peter Pan, el Musical",Musicales,,Teatro Maravillas,Madrid,16,4,13 abr al 20 abr,2019/04/13,2019/04/20,75 minutos sin intermedio,Español,Familiar,6.8,Correcto,248 opiniones
07/04/2019 17:02,Atrapalo,musicales,El Despertar de la Primavera,Musicales,,Teatre Victòria (Barcelona),Barcelona,29,,07 abr al 28 abr,2019/04/07,2019/04/28,150 minutos,Catalán,Adultos,9.2,Extraordinario,226 opiniones
07/04/2019 17:02,Atrapalo,musicales,Gracias por venir - Homenaje a Lina Morgan,Musicales,,Teatro Flumen,Valencia,18,6,11 abr al 02 may,2019/04/11,2019/05/02,100 minutos,Castellano,Adultos,6.6,Correcto,1 opinión
07/04/2019 17:02,Atrapalo,musicales,We Love Queen,Musicales,,Auditori de Cornellà,Cornellà de Llobregat,20,,,2019/05/04,2019/05/04,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,"Forever King of Pop - Michael Jackson, Madrid",Musicales,,Teatro Nuevo Apolo,Madrid,30,,25 jun al 18 ago,2019/06/25,2019/08/18,NA,,Para todas las edades,8.7,Excelente,911 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Crisálida, el musical",Musicales,,Sala AZarte,Madrid,12,2,13 abr al 27 abr,2019/04/13,2019/04/27,80 minutos,Español,Adultos,,,
07/04/2019 17:02,Atrapalo,musicales,Carmina Burana - La Fura dels Baus,Musicales,,Teatro Calderón,Madrid,"23,06",,12 jun al 30 jun,2019/06/12,2019/06/30,90 minutos,Castellano,Adultos,7.7,Bueno,303 opiniones
07/04/2019 17:02,Atrapalo,musicales,Una corona para Claudia,Musicales,,Teatro Lara - Sala Lola Membrives,Madrid,14,4,07 abr al 26 may,2019/04/07,2019/05/26,80 minutos,Español,Adultos,9.1,Extraordinario,252 opiniones
07/04/2019 17:02,Atrapalo,musicales,El Petit Príncep - 6ª temporada,Musicales,,BARTS,Barcelona,15,,05 dic al 08 dic,2019/12/05,2019/12/08,75 minutos,Catalán,Para todas las edades,8.8,Excelente,835 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Veganos, el musical",Musicales,,Sala Ars Teatre,Barcelona,"12,50","7,50",11 abr al 18 abr,2019/04/11,2019/04/18,90 minutos,Español,Para todas las edades,9.0,Extraordinario,75 opiniones
07/04/2019 17:02,Atrapalo,musicales,"La jaula de las locas, en Madrid",Musicales,,Teatro Rialto Madrid,Madrid,"23,06",,04 oct al 01 dic,2019/10/04,2019/12/01,NA,,Adultos,9.2,Extraordinario,1639 opiniones
07/04/2019 17:02,Atrapalo,musicales,Un traje nuevo para un loco emperador,Musicales,,Teatro Príncipe Gran Vía,Madrid,12,4,07 abr al 21 abr,2019/04/07,2019/04/21,90 minutos,Castellano,Familiar,10,Extraordinario,2 opiniones
07/04/2019 17:02,Atrapalo,musicales,El imitador,Musicales,,Gran Teatro Bankia Príncipe Pío,Madrid,"12,80","3,20",19 abr al 18 may,2019/04/19,2019/05/18,80 minutos,Español,Adultos,8.9,Excelente,20 opiniones
07/04/2019 17:02,Atrapalo,musicales,Una Corona para Claudia - Aniversario,Musicales,,Teatro Lara,Madrid,16,,,2019/04/16,2019/04/16,80 minutos,Español,Adultos,9.1,Extraordinario,243 opiniones
07/04/2019 17:02,Atrapalo,musicales,Estado: En Línea,Musicales,,Café Teatro Serendipia,Madrid,7,1,11 may al 08 jun,2019/05/11,2019/06/08,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,"L'Estrena - La Revista dels Impossibles, sábado",Musicales,,Auditori de Cornellà,Cornellà de Llobregat,10,,,2019/05/18,2019/05/18,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,Sylvia Parejo. Musicales dorados,Musicales,,Teatre Condal,Barcelona,15,,07 jul al 08 jul,2019/07/07,2019/07/08,80 minutos,Catalán y Inglés,Adultos,,,
07/04/2019 17:02,Atrapalo,musicales,"El jovencito Frankenstein, en Madrid",Musicales,,Teatro EDP Gran Vía,Madrid,"18,73","8,03",07 abr al 05 may,2019/04/07,2019/05/05,2 horas y 15 minutos con descanso,Castellano,Para todas las edades,8.5,Excelente,200 opiniones
07/04/2019 17:02,Atrapalo,musicales,"Flashdance, el musical en Madrid",Musicales,,Teatro Nuevo Apolo,Madrid,20,5,23 ene al 12 abr,2020/01/23,2020/04/12,150 minutos,Español,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,"Ghost, el musical",Musicales,,Teatro EDP Gran Vía,Madrid,"23,61",,26 sep al 01 dic,2019/09/26,2019/12/01,NA,,Adultos,,,
07/04/2019 17:02,Atrapalo,musicales,Grease Reloaded - 57º Festival Porta Ferrada,Musicales,,Teatre Auditori Narcís Masferrer,Sant Feliu de Guixols,20,,,2019/07/31,2019/07/31,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,"Jesus Christ Superstar, El musical",Musicales,,Teatro EDP Gran Vía,Madrid,48,,22 may al 09 jun,2019/05/22,2019/06/09,NA,,Adultos,,,
07/04/2019 17:02,Atrapalo,musicales,"L'Estrena - La Revista dels Impossibles, viernes",Musicales,,Auditori de Cornellà,Cornellà de Llobregat,10,,,2019/05/17,2019/05/17,NA,,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,Noches de España con María Gracia y Manuel de Segura,Musicales,,Teatro Real Carlos III de Aranjuez,Aranjuez,"11,50","2,50",,2019/05/11,2019/05/11,2 horas,Español,Para todas las edades,,,
07/04/2019 17:02,Atrapalo,musicales,"Oliver Twist, el pequeño huérfano, en Altea",Musicales,,Palau Altea,Altea,10,,,2019/04/20,2019/04/20,90,Castellano,Familiar,,,
07/04/2019 17:02,Atrapalo,musicales,ONETWO,Musicales,,La Esquinita del Artista,Madrid,8,2,14 abr al 26 may,2019/04/14,2019/05/26,NA,,Infantil,,,
07/04/2019 17:02,Atrapalo,musicales,Sàpiens,Musicales,,Teatre del Mercat Vell,Ripollet,12,4,,2019/05/03,2019/05/03,90 minutos,Catalán,Adultos,,,
07/04/2019 17:02,Atrapalo,museos-exposiciones,The Meet Vincent Van Gogh Experience ,Exposiciones,,Marina Port Vell,Barcelona,9,,07 abr al 02 jun,2019/04/07,2019/06/02,90 min. aproximadamente,Español,Para todas las edades,7.1,Bueno,154 opiniones
07/04/2019 17:02,Atrapalo,museos-exposiciones,Leonardo da Vinci. Los rostros del genio en Madrid,Exposiciones,,Palacio de las Alhajas,Madrid,"10,50",,07 abr al 19 may,2019/04/07,2019/05/19,NA,,Para todas las edades,7.8,Bueno,24 opiniones
